PartitionKey,RowKey,Timestamp,Level,Level@type,Name,Name@type,Source,Source@type,SourceName,SourceName@type,Text,Text@type,Metadata,Metadata@type
ExpandedContent,Species-Clawdite-Size,2023-05-30T20:15:24.7461995Z,,,Size,String,Species,String,Clawdite,String,"Clawdites typically stand 5 to 7 feet tall and generally weigh about 140 lbs. Regardless of your position in that range, your size is Medium.",String,,
ExpandedContent,Species-Clawdite-Speed,2023-05-30T20:15:24.7461995Z,,,Speed,String,Species,String,Clawdite,String,Your base walking speed is 30 feet.,String,,
ExpandedContent,Species-Clawdite-Unsettling Visage,2023-05-30T20:15:24.7471992Z,,,Unsettling Visage,String,Species,String,Clawdite,String,"When a creature you can see makes an attack roll against you, you can use your reaction to impose disadvantage on the roll. You must use this feature before knowing whether the attack hits or misses. Using this trait reveals your shapeshifting nature to any creature within 30 feet that can see you. Once you use this trait, you can't use it again until you finish a short or long rest.",String,,
ExpandedContent,Species-Codru-Ji-Ability Score Increase,2023-05-30T20:15:24.7471992Z,,,Ability Score Increase,String,Species,String,Codru-Ji,String,"Your Charisma score increases by 2, and your Constitution score increases by 1.",String,,
ExpandedContent,Species-Codru-Ji-Age,2023-05-30T20:15:24.7471992Z,,,Age,String,Species,String,Codru-Ji,String,Codru-Ji reach adulthood in their early teens and live less than a century.,String,,
ExpandedContent,Species-Codru-Ji-Alignment,2023-05-30T20:15:24.7471992Z,,,Alignment,String,Species,String,Codru-Ji,String,"Steeped in selfish tradition, Codru-Ji tend towards the dark side, though there are exceptions.",String,,
ExpandedContent,Species-Codru-Ji-Four-Armed,2023-05-30T20:15:24.7471992Z,,,Four-Armed,String,Species,String,Codru-Ji,String,"Codru-Ji have four arms which they can use independently of one another. You can only gain the benefit of items held by two of your arms at any given time, and once per round you can switch which arms you are benefiting from (no action required).",String,,
ExpandedContent,Species-Codru-Ji-Hide,2023-05-30T20:15:24.7471992Z,,,Hide,String,Species,String,Codru-Ji,String,"You have a thick hide. While you are unarmored or wearing light armor, your AC is 12 + your Dexterity modifier.",String,,
ExpandedContent,Species-Codru-Ji-Keen Hearing,2023-05-30T20:15:24.7471992Z,,,Keen Hearing,String,Species,String,Codru-Ji,String,You have advantage on Wisdom (Perception) checks that rely on hearing.,String,,
ExpandedContent,Species-Codru-Ji-Languages,2023-05-30T20:15:24.7481971Z,,,Languages,String,Species,String,Codru-Ji,String,"You can speak, read, and write Galactic Basic and Codruese, which has a solemn and stately cadence to it.",String,,
ExpandedContent,Species-Codru-Ji-Natural Grappler,2023-05-30T20:15:24.7481971Z,,,Natural Grappler,String,Species,String,Codru-Ji,String,Whenever you make a Strength (Athletics) check to grapple you are considered to have expertise in the Athletics skill.,String,,
ExpandedContent,Species-Codru-Ji-Size,2023-05-30T20:15:24.7471992Z,,,Size,String,Species,String,Codru-Ji,String,"Codru-Ji stand 5 to 6 feet tall and weigh around 160 lbs. Regardless of your position in that range, your size is Medium.",String,,
ExpandedContent,Species-Codru-Ji-Speed,2023-05-30T20:15:24.7471992Z,,,Speed,String,Species,String,Codru-Ji,String,Your base walking speed is 30 feet.,String,,
ExpandedContent,Species-Codru-Ji-Trance,2023-05-30T20:15:24.7481971Z,,,Trance,String,Species,String,Codru-Ji,String,"You only need 3 hours of sleep during a long rest to gain its benefits, instead of 6. Additionally, if your long rest would be interrupted, you only need to complete the long rest instead of restarting it to gain its benefits.",String,,
ExpandedContent,Species-Colicoid-Ability Score Increase,2023-05-30T20:15:24.7481971Z,,,Ability Score Increase,String,Species,String,Colicoid,String,"Your Intelligence score increases by 2, and your Strength or Constitution score increases by 1.",String,,
ExpandedContent,Species-Colicoid-Acute Senses,2023-05-30T20:15:24.7491977Z,,,Acute Senses,String,Species,String,Colicoid,String,You have proficiency in the Perception skill.,String,,
ExpandedContent,Species-Colicoid-Age,2023-05-30T20:15:24.7481971Z,,,Age,String,Species,String,Colicoid,String,Colicoids reach adulthood by 8 and live to be about 65.,String,,
ExpandedContent,Species-Colicoid-Alignment,2023-05-30T20:15:24.7481971Z,,,Alignment,String,Species,String,Colicoid,String,"Colicoid's emotionless nature causes them to tend towards balanced alignments, though there are exceptions.",String,,
ExpandedContent,Species-Colicoid-Cannibalize,2023-05-30T20:15:24.7491977Z,,,Cannibalize,String,Species,String,Colicoid,String,"If you spend at least 1 minute devouring the corpse of a beast or humanoid, you gain temporary hit points equal to your Constitution modifier (minimum of one). Once you've used this feature, you must complete a short or long rest before you can use it again.",String,,
ExpandedContent,Species-Colicoid-Closed Mind,2023-05-30T20:15:24.7491977Z,,,Closed Mind,String,Species,String,Colicoid,String,Colicoid brains have an unusual composition which gives them a natural defense against the Force. You have advantage on Wisdom and Charisma saving throws against force powers.,String,,
ExpandedContent,Species-Colicoid-Defensive Ball,2023-05-30T20:15:24.7491977Z,,,Defensive Ball,String,Species,String,Colicoid,String,"You are able to curl into a rolling ball for extra protection. When you take the Dash action while you aren't wielding a shield, you gain a bonus to AC equal to half your proficiency bonus until the start of your next turn.",String,,
ExpandedContent,Species-Colicoid-Languages,2023-05-30T20:15:24.7491977Z,,,Languages,String,Species,String,Colicoid,String,"You can speak, read, and write Galactic Basic and Colicoid. The Colicoid language uses sounds produced by the antennae and jointed legs of the colicoids, including humming sounds and clicks, which makes it difficult for other species to speak.",String,,
ExpandedContent,Species-Colicoid-Natural Armor,2023-05-30T20:15:24.7491977Z,,,Natural Armor,String,Species,String,Colicoid,String,"Due to your carapace and the shape of your body, you are ill-suited to wearing armor. Your carapace provides ample protection, however; it gives you a base AC of 17 (your Dexterity modifier doesn't affect this number). You gain no benefit from wearing armor, but if you are using a shield, you can apply the shield's bonus as normal.",String,,
ExpandedContent,Species-Colicoid-Size,2023-05-30T20:15:24.7481971Z,,,Size,String,Species,String,Colicoid,String,"Colicoids typically stand 6 to 6 and a half feet tall and generally weigh about 170 lbs. Regardless of your position in that range, your size is Medium.",String,,
ExpandedContent,Species-Colicoid-Speed,2023-05-30T20:15:24.7491977Z,,,Speed,String,Species,String,Colicoid,String,Your base walking speed is 25 feet.,String,,
ExpandedContent,Species-Colicoid-Stinger,2023-05-30T20:15:24.7491977Z,,,Stinger,String,Species,String,Colicoid,String,"Your stinger is a natural weapon, which you can use to make unarmed strikes. Additionally, your unarmed strikes deal 1d4 kinetic damage.",String,,
ExpandedContent,Species-Culisetto-Ability Score Increase,2023-05-30T20:15:24.7501971Z,,,Ability Score Increase,String,Species,String,Culisetto,String,"Your Dexterity score increases by 2, and your Charisma score increases by 1.",String,,
ExpandedContent,Species-Culisetto-Age,2023-05-30T20:15:24.7501971Z,,,Age,String,Species,String,Culisetto,String,"Culisetto reach adulthood at 8 years old, and live to be about 60.",String,,
ExpandedContent,Species-Culisetto-Alignment,2023-05-30T20:15:24.7501971Z,,,Alignment,String,Species,String,Culisetto,String,"Culisettos' thirst for blood cause them to tend towards the dark side, though there are exceptions.",String,,
ExpandedContent,Species-Culisetto-Cannibalize,2023-05-30T20:15:24.7501971Z,,,Cannibalize,String,Species,String,Culisetto,String,"If you spend at least 1 minute devouring the corpse of a beast or humanoid, you gain temporary hit points equal to your Constitution modifier. Once you've used this feature, you must complete a short or long rest before you can use it again.",String,,
ExpandedContent,Species-Culisetto-Climb,2023-05-30T20:15:24.7501971Z,,,Climb,String,Species,String,Culisetto,String,You have a climbing speed of 25 feet.,String,,
ExpandedContent,Species-Culisetto-Compound Eyes,2023-05-30T20:15:24.7501971Z,,,Compound Eyes,String,Species,String,Culisetto,String,"Whenever you make a Wisdom (Perception) check related to sight, you are considered to have expertise in the Perception skill.",String,,
ExpandedContent,Species-Culisetto-Languages,2023-05-30T20:15:24.7511964Z,,,Languages,String,Species,String,Culisetto,String,"You can speak, read, and write Galactic Basic and Culisetto. Culisetto is composed of high pitched whines made from the snout.",String,,
ExpandedContent,Species-Culisetto-Powerful Leap,2023-05-30T20:15:24.7501971Z,,,Powerful Leap,String,Species,String,Culisetto,String,"If you jump at least 10 feet in a straight line before hitting with a melee weapon attack, you can attempt to trip the target as part of the same attack. Once you use this trait, you can't use it again until you finish a short or long rest.",String,,
ExpandedContent,Species-Culisetto-Prehensile Feet,2023-05-30T20:15:24.7501971Z,,,Prehensile Feet,String,Species,String,Culisetto,String,You have supreme control over your feet and can use them to manipulate objects as well as your hands.,String,,
ExpandedContent,Species-Culisetto-Size,2023-05-30T20:15:24.7501971Z,,,Size,String,Species,String,Culisetto,String,"Culisetto stand between 3 and 4 feet tall and weigh about 45 lbs. Regardless of your position in that range, your size is Small.",String,,
ExpandedContent,Species-Culisetto-Speed,2023-05-30T20:15:24.7501971Z,,,Speed,String,Species,String,Culisetto,String,Your base walking speed is 25 feet.,String,,
ExpandedContent,Species-Culisetto-Strong-Legged,2023-05-30T20:15:24.7501971Z,,,Strong-Legged,String,Species,String,Culisetto,String,"When you make a long jump, you can cover a number of feet up to twice your Strength score. When you make a high jump, you can leap a number of feet up into the air equal to 3 + twice your Strength modifier.",String,,
ExpandedContent,Species-Culisetto-Surprise Attack,2023-05-30T20:15:24.7511964Z,,,Surprise Attack,String,Species,String,Culisetto,String,"If you surprise a creature and hit it with an attack on your first turn in combat, the attack deals an extra 2d6 damage to it. You can use this trait only once per combat.",String,,
ExpandedContent,Species-Culisetto-Torpor,2023-05-30T20:15:24.7511964Z,,,Torpor,String,Species,String,Culisetto,String,"You only need 3 hours of sleep during a long rest to gain its benefits, instead of 6. Additionally, if your long rest would be interrupted, you only need to complete the long rest instead of restarting it to gain its benefits.",String,,
ExpandedContent,Species-Culisetto-Undersized,2023-05-30T20:15:24.7511964Z,,,Undersized,String,Species,String,Culisetto,String,"Your small stature makes it hard for you to wield bigger weapons. You can't use heavy shields or martial weapons with the two-handed property unless it has the light property, and if a martial weapon has the versatile property, you can only wield it in two hands.",String,,
ExpandedContent,Species-Dashade-Ability Score Increase,2023-05-30T20:15:24.7511964Z,,,Ability Score Increase,String,Species,String,Dashade,String,"Your Constitution score increases by 2, and your Charisma score increases by 1.",String,,
ExpandedContent,Species-Dashade-Age,2023-05-30T20:15:24.7511964Z,,,Age,String,Species,String,Dashade,String,Dashade reach adulthood in their late teens and live less than a century.,String,,
ExpandedContent,Species-Dashade-Alignment,2023-05-30T20:15:24.7511964Z,,,Alignment,String,Species,String,Dashade,String,"Dashade's aggressive yet loyal nature causes them to tend toward lawful dark side, though there are exceptions.",String,,
ExpandedContent,Species-Dashade-Claws,2023-05-30T20:15:24.7511964Z,,,Claws,String,Species,String,Dashade,String,"Your claws are natural weapons, which you can use to make unarmed strikes. Additionally, your unarmed strikes deal 1d6 kinetic damage.",String,,
ExpandedContent,Species-Dashade-Force Contention,2023-05-30T20:15:24.7511964Z,,,Force Contention,String,Species,String,Dashade,String,"Due to their unique physiology, dashade hardiness allows them to overcome use of the Force. You have advantage on Strength and Constitution saving throws against force powers.",String,,
ExpandedContent,Species-Dashade-Heat Dissipation,2023-05-30T20:15:24.7521949Z,,,Heat Dissipation,String,Species,String,Dashade,String,"Whenever you make a Dexterity (Stealth) check to avoid detection by electronic sensors and cameras, you are considered to have expertise in the Stealth skill.",String,,
ExpandedContent,Species-Dashade-Languages,2023-05-30T20:15:24.7521949Z,,,Languages,String,Species,String,Dashade,String,"You can speak, read, and write Galactic Basic and Dashadi. Dashadi is characterized by its low pitch and elongated growls.",String,,
ExpandedContent,Species-Dashade-Menacing,2023-05-30T20:15:24.7521949Z,,,Menacing,String,Species,String,Dashade,String,You gain proficiency in the Intimidation skill.,String,,
ExpandedContent,Species-Dashade-Radiation Resistant,2023-05-30T20:15:24.7521949Z,,,Radiation Resistant,String,Species,String,Dashade,String,Dashade are naturally able to resist radiation. You have resistance to necrotic damage.,String,,
ExpandedContent,Species-Dashade-Size,2023-05-30T20:15:24.7511964Z,,,Size,String,Species,String,Dashade,String,"Dashade typically stand 5 and a half to 6 and a half feet tall and generally weigh around 200 lbs. Regardless of your position in that range, your size is Medium.",String,,
ExpandedContent,Species-Dashade-Speed,2023-05-30T20:15:24.7511964Z,,,Speed,String,Species,String,Dashade,String,Your base walking speed is 30 feet.,String,,
ExpandedContent,Species-Defel-Ability Score Increase,2023-05-30T20:15:24.7521949Z,,,Ability Score Increase,String,Species,String,Defel,String,"Your Wisdom score increases by 2, and your Dexterity score increases by 1.",String,,
ExpandedContent,Species-Defel-Age,2023-05-30T20:15:24.7521949Z,,,Age,String,Species,String,Defel,String,Defel reach adulthood in their early teens and live less than a century.,String,,
ExpandedContent,Species-Defel-Alignment,2023-05-30T20:15:24.7521949Z,,,Alignment,String,Species,String,Defel,String,Defel tend toward no particular alignment. The best and worst are found among them.,String,,
ExpandedContent,Species-Defel-Claws,2023-05-30T20:15:24.7521949Z,,,Claws,String,Species,String,Defel,String,"Your claws are a natural weapon, which you can use to make unarmed strikes. Additionally, your unarmed strikes deal 1d4 kinetic damage and have the finesse property.",String,,
ExpandedContent,Species-Defel-Darkvision,2023-05-30T20:15:24.7531949Z,,,Darkvision,String,Species,String,Defel,String,"You have a keen eyesight, especially in the dark. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",String,,
ExpandedContent,Species-Defel-Hidden Step,2023-05-30T20:15:24.7531949Z,,,Hidden Step,String,Species,String,Defel,String,"As a bonus action, you can turn invisible until the start of your next turn or until you attack, make a damage roll, or force someone to make a saving throw. Once you've used this trait, you can't use it again until you finish a short or long rest.",String,,
ExpandedContent,Species-Defel-Languages,2023-05-30T20:15:24.7531949Z,,,Languages,String,Species,String,Defel,String,"You can speak, read, and write Galactic Basic and Defel. Most defel refuse to speak Galactic Basic while on their home planet of Af'El unless they have a specific need for it.",String,,
ExpandedContent,Species-Defel-Miners,2023-05-30T20:15:24.7531949Z,,,Miners,String,Species,String,Defel,String,You have proficiency in scavenging kits.,String,,
ExpandedContent,Species-Defel-Size,2023-05-30T20:15:24.7521949Z,,,Size,String,Species,String,Defel,String,"Defel typically stand 4 to 5 feet tall and generally weigh around 100 lbs. Regardless of your position in that range, your size is Small.",String,,
ExpandedContent,Species-Defel-Sneaky,2023-05-30T20:15:24.7531949Z,,,Sneaky,String,Species,String,Defel,String,You are proficient in the Stealth skill.,String,,
ExpandedContent,Species-Defel-Speed,2023-05-30T20:15:24.7521949Z,,,Speed,String,Species,String,Defel,String,Your base walking speed is 25 feet.,String,,
ExpandedContent,Species-Defel-Sunlight Sensitivity,2023-05-30T20:15:24.7531949Z,,,Sunlight Sensitivity,String,Species,String,Defel,String,"You have disadvantage on attack rolls and on Wisdom (Perception) checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight.",String,,
ExpandedContent,Species-Defel-Surprise Attack,2023-05-30T20:15:24.7531949Z,,,Surprise Attack,String,Species,String,Defel,String,"If you surprise a creature and hit it with an attack on your first turn in combat, the attack deals an extra 2d6 damage to it. You can use this trait only once per combat.",String,,
ExpandedContent,Species-Defel-Undersized,2023-05-30T20:15:24.7531949Z,,,Undersized,String,Species,String,Defel,String,"Your small stature makes it hard for you to wield bigger weapons. You can't use heavy shields. Additionally, you can't use martial weapons with the two-handed property unless it also has the light property, and if a martial weapon has the versatile property, you can only wield it in two hands.",String,,
ExpandedContent,Species-Diathim-Ability Score Increase,2023-05-30T20:15:24.7531949Z,,,Ability Score Increase,String,Species,String,Diathim,String,"Your Charisma score increases by 2, and your Wisdom score increases by 1.",String,,
ExpandedContent,Species-Diathim-Age,2023-05-30T20:15:24.7531949Z,,,Age,String,Species,String,Diathim,String,Diathim reach adulthood in their late teens and live about 100 years.,String,,
ExpandedContent,Species-Diathim-Alignment,2023-05-30T20:15:24.7531949Z,,,Alignment,String,Species,String,Diathim,String,"Diathim are naturally empathetic, causing them to tend toward the light side, though there are exceptions.",String,,
ExpandedContent,Species-Diathim-Celestial Physiology,2023-05-30T20:15:24.7282086Z,,,Celestial Physiology,String,Species,String,Diathim,String,You can survive for one day within the vacuum of space.,String,,
ExpandedContent,Species-Diathim-Enthralling Hypnosis,2023-05-30T20:15:24.7282086Z,,,Enthralling Hypnosis,String,Species,String,Diathim,String,"You can use your psychic aura to influence individuals of both sexes. Whenever you roll a 1 on a Charisma (Persuasion) check, you can reroll the die and must use the new roll. Additionally, once per short or long rest, you can treat a d20 roll of 9 or lower on a Charisma check as a 10. This feature has no effect on droids or constructs.",String,,
ExpandedContent,Species-Diathim-Flight,2023-05-30T20:15:24.7282086Z,,,Flight,String,Species,String,Diathim,String,"You have a flying speed equal to your walking speed. While wearing medium or heavy armor, your flying speed is reduced by half.",String,,
ExpandedContent,Species-Diathim-Fragile,2023-05-30T20:15:24.7282086Z,,,Fragile,String,Species,String,Diathim,String,"Diathim are too weak to pack much of a punch. You have disadvantage on Strength saving throws, and when determining your bonus to attack and damage rolls for weapon attacks using Strength, you can�t add more than +3.",String,,
ExpandedContent,Species-Diathim-Languages,2023-05-30T20:15:24.7282086Z,,,Languages,String,Species,String,Diathim,String,"You can speak, read, and write Galactic Basic and one extra language of your choice.",String,,
ExpandedContent,Species-Diathim-Luminescent Aura,2023-05-30T20:15:24.7282086Z,,,Luminescent Aura,String,Species,String,Diathim,String,"Starting at 3rd level, you can use your action to amplify your radiant aura, causing a searing light to radiate from you. Your transformation lasts for 1 minute or until you end it as a bonus action. During it, you shed bright light in a 10-foot radius and dim light for an additional 10 feet, and at the end of each of your turns, you and each creature within 10 feet of you take psychic damage equal to half your level (rounded up). In addition, once on each of your turns, you can deal extra psychic damage to one target when you deal damage to it with an attack or a power. The extra psychic damage equals your level.",String,,
ExpandedContent,Species-Diathim-Size,2023-05-30T20:15:24.7541941Z,,,Size,String,Species,String,Diathim,String,"Diathim typically stand 6 to 9 feet tall and generally weigh about 100 lbs. Regardless of your position in that range, your size is Medium.",String,,
ExpandedContent,Species-Diathim-Speed,2023-05-30T20:15:24.7541941Z,,,Speed,String,Species,String,Diathim,String,Your base walking speed is 30 feet.,String,,
ExpandedContent,Species-Diathim-Type,2023-05-30T20:15:24.72721Z,,,Type,String,Species,String,Diathim,String,Your creature type is both aberration and humanoid.,String,,
ExpandedContent,"Species-Dowutin, Young-Ability Score Increase",2023-05-30T20:15:24.7282086Z,,,Ability Score Increase,String,Species,String,"Dowutin, Young",String,"Your Strength score increases by 2, and your Constitution score increases by 1.",String,,
ExpandedContent,"Species-Dowutin, Young-Age",2023-05-30T20:15:24.7282086Z,,,Age,String,Species,String,"Dowutin, Young",String,Dowutins are considered a child until around the age of 75 in which they are a full fledged adult. Dowutins can live upwards of 900 years with even more ancient ones exceeding that.,String,,
ExpandedContent,"Species-Dowutin, Young-Alignment",2023-05-30T20:15:24.7282086Z,,,Alignment,String,Species,String,"Dowutin, Young",String,"Dowutins are aggressive and brash, causing them to tend toward the dark side, though there are exceptions.",String,,
ExpandedContent,"Species-Dowutin, Young-Claws",2023-05-30T20:15:24.7292088Z,,,Claws,String,Species,String,"Dowutin, Young",String,"Your claws are natural weapons, which you can use to make unarmed strikes. Additionally, your unarmed strikes deal 1d4 kinetic damage.",String,,
ExpandedContent,"Species-Dowutin, Young-Hide",2023-05-30T20:15:24.7292088Z,,,Hide,String,Species,String,"Dowutin, Young",String,"You have a thick hide. While you are unarmored or wearing light armor, your AC is 13 + your Dexterity modifier. Additionally, you have advantage on Constitution saving throws made to avoid exhaustion due to extreme cold.",String,,
ExpandedContent,"Species-Dowutin, Young-Hunter",2023-05-30T20:15:24.7292088Z,,,Hunter,String,Species,String,"Dowutin, Young",String,You have proficiency in the Survival skill.,String,,
ExpandedContent,"Species-Dowutin, Young-Keen Hearing and Smell",2023-05-30T20:15:24.7292088Z,,,Keen Hearing and Smell,String,Species,String,"Dowutin, Young",String,You have advantage on Wisdom (Perception) checks that involve hearing or smell.,String,,
ExpandedContent,"Species-Dowutin, Young-Languages",2023-05-30T20:15:24.7292088Z,,,Languages,String,Species,String,"Dowutin, Young",String,"You can speak, read, and write Galactic Basic and Dowuta. Dowuta consists of deep, booming vocalizations and is considered difficult for members of other species to emulate.",String,,
ExpandedContent,"Species-Dowutin, Young-Powerful Build",2023-05-30T20:15:24.7292088Z,,,Powerful Build,String,Species,String,"Dowutin, Young",String,"Your carrying capacity and the weight you can push, drag, or lift doubles. If it would already double, it instead triples.",String,,
ExpandedContent,"Species-Dowutin, Young-Size",2023-05-30T20:15:24.7292088Z,,,Size,String,Species,String,"Dowutin, Young",String,"Dowutins have a unique special characteristic; from birth to death, they never stop growing. Even as an adolescent, dowutins tend to tower over other species, reaching heights over 8 feet and weighing 400 pounds. Regardless of your position in that range, your size is Medium.",String,,
ExpandedContent,"Species-Dowutin, Young-Speed",2023-05-30T20:15:24.7292088Z,,,Speed,String,Species,String,"Dowutin, Young",String,Your base walking speed is 30 feet.,String,,
ExpandedContent,Species-Draethos-Ability Score Increase,2023-05-30T20:15:24.7292088Z,,,Ability Score Increase,String,Species,String,Draethos,String,"Your Wisdom score increases by 2, and your Strength score increases by 1.",String,,
ExpandedContent,Species-Draethos-Age,2023-05-30T20:15:24.7292088Z,,,Age,String,Species,String,Draethos,String,Draethos reach adulthood around their late teens and live up to 800 years.,String,,
ExpandedContent,Species-Draethos-Alignment,2023-05-30T20:15:24.7292088Z,,,Alignment,String,Species,String,Draethos,String,Draethos tend toward no particular alignment. The best and worst are found among them.,String,,
ExpandedContent,Species-Draethos-Darkvision,2023-05-30T20:15:24.7302083Z,,,Darkvision,String,Species,String,Draethos,String,"You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",String,,
ExpandedContent,Species-Draethos-Languages,2023-05-30T20:15:24.7302083Z,,,Languages,String,Species,String,Draethos,String,"You can speak, read, and write Galactic Basic and Draethos. Draethos is characterized by its flurry of cacophonous sighs and clicks.",String,,
ExpandedContent,Species-Draethos-Size,2023-05-30T20:15:24.7302083Z,,,Size,String,Species,String,Draethos,String,"Draethos typically stand between 6 and 7 feet tall and weigh around 190 lbs. Regardless of your position in that range, your size is Medium.",String,,
ExpandedContent,Species-Draethos-Speed,2023-05-30T20:15:24.7302083Z,,,Speed,String,Species,String,Draethos,String,Your base walking speed is 30 feet.,String,,
ExpandedContent,Species-Draethos-Telepathy,2023-05-30T20:15:24.7302083Z,,,Telepathy,String,Species,String,Draethos,String,You can communicate telepathically with creatures within 30 feet of you. You must share a language with the target in order to communicate in this way.,String,,
ExpandedContent,Species-Draethos-Way of the Warrior,2023-05-30T20:15:24.7302083Z,,,Way of the Warrior,String,Species,String,Draethos,String,You have proficiency with light and medium armor as well as vibroblades and vibroswords.,String,,
ExpandedContent,Species-Dug-Ability Score Increase,2023-05-30T20:15:24.7302083Z,,,Ability Score Increase,String,Species,String,Dug,String,"Your Strength score increases by 2, and your Dexterity score increases by 1.",String,,
ExpandedContent,Species-Dug-Age,2023-05-30T20:15:24.7302083Z,,,Age,String,Species,String,Dug,String,Dugs reach adulthood in their early teens and live an average of 75 years. Their violent nature often leads to violent ends.,String,,
ExpandedContent,Species-Dug-Alignment,2023-05-30T20:15:24.7302083Z,,,Alignment,String,Species,String,Dug,String,"Dugs' angry nature causes them to tend toward the dark side, though there are exceptions.",String,,
ExpandedContent,Species-Dug-Courageous,2023-05-30T20:15:24.7312073Z,,,Courageous,String,Species,String,Dug,String,You have advantage on saving throws against being frightened.,String,,
ExpandedContent,Species-Dug-Fisticuffs,2023-05-30T20:15:24.7312073Z,,,Fisticuffs,String,Species,String,Dug,String,Your unarmed strikes deal 1d4 kinetic damage and have the finesse property.,String,,
ExpandedContent,Species-Dug-Fury of the Small,2023-05-30T20:15:24.7312073Z,,,Fury of the Small,String,Species,String,Dug,String,"When you damage a creature with an attack or a power and the creature's size is larger than yours, you can cause the attack or power to deal extra damage to the creature. The extra damage equals your level. Once you use this trait, you can't use it again until you finish a short or long rest.",String,,
ExpandedContent,Species-Dug-Languages,2023-05-30T20:15:24.7312073Z,,,Languages,String,Species,String,Dug,String,"You can speak, read, and write Galactic Basic and Dug.",String,,
ExpandedContent,Species-Dug-Menacing,2023-05-30T20:15:24.7312073Z,,,Menacing,String,Species,String,Dug,String,You have proficiency in the Intimidation skill.,String,,
ExpandedContent,Species-Dug-Powerful Build,2023-05-30T20:15:24.7312073Z,,,Powerful Build,String,Species,String,Dug,String,"Your carrying capacity and the weight you can push, drag, or lift doubles. If it would already double, it instead triples.",String,,
ExpandedContent,Species-Dug-Size,2023-05-30T20:15:24.7302083Z,,,Size,String,Species,String,Dug,String,"Dugs typically stand between 3 and 4 feet tall. Regardless of your position in that range, your size is Small.",String,,
ExpandedContent,Species-Dug-Speed,2023-05-30T20:15:24.7312073Z,,,Speed,String,Species,String,Dug,String,Your base walking speed is 25 feet.,String,,
ExpandedContent,Species-Dug-Strong and Small,2023-05-30T20:15:24.7312073Z,,,Strong and Small,String,Species,String,Dug,String,You have a climbing speed of 25 feet.,String,,
ExpandedContent,Species-Dug-Undersized,2023-05-30T20:15:24.7312073Z,,,Undersized,String,Species,String,Dug,String,"Your small stature makes it hard for you to wield bigger weapons. You can't use heavy shields. Additionally, you can't use martial weapons with the two-handed property unless it also has the light property, and if a martial weapon has the versatile property, you can only wield it in two hands.",String,,
ExpandedContent,Species-Echani-Ability Score Increase,2023-05-30T20:15:24.7312073Z,,,Ability Score Increase,String,Species,String,Echani,String,"Your Dexterity score increases by 2, and your Wisdom score increases by 1.",String,,
ExpandedContent,Species-Echani-Age,2023-05-30T20:15:24.7312073Z,,,Age,String,Species,String,Echani,String,Echani reach adulthood in their late teens and live less than a century.,String,,
ExpandedContent,Species-Echani-Alignment,2023-05-30T20:15:24.7322073Z,,,Alignment,String,Species,String,Echani,String,"Echani culture's emphasis on honor and combat cause them to tend towards lawful alignments, though there are exceptions.",String,,
ExpandedContent,Species-Echani-Allies of the Force,2023-05-30T20:15:24.7322073Z,,,Allies of the Force,String,Species,String,Echani,String,"Whenever you make a Wisdom (Insight) check against someone you know to wield the Force, you are considered to have expertise in the Insight skill.",String,,
ExpandedContent,Species-Echani-Combative Culture,2023-05-30T20:15:24.7322073Z,,,Combative Culture,String,Species,String,Echani,String,You have proficiency in Lore and Acrobatics.,String,,
ExpandedContent,Species-Echani-Echani Art,2023-05-30T20:15:24.7322073Z,,,Echani Art,String,Species,String,Echani,String,"If a humanoid you can see makes a melee weapon attack, you can use your reaction to make a Wisdom (Insight) check against the target's Charisma (Deception). On a success you learn one of the following traits about that creature: it's Strength, Dexterity or Constitution score; bonus to Strength, Dexterity or Constitution saving throws; armor class; or current hit points. On a failure, the target becomes immune to this feature for one day. You can use this ability a number of times equal to your Wisdom modifier (a minimum of once). You regain all expended uses on a long rest.",String,,
ExpandedContent,Species-Echani-Languages,2023-05-30T20:15:24.7322073Z,,,Languages,String,Species,String,Echani,String,"You can speak, read, and write Galactic Basic and one extra language of your choice.",String,,
ExpandedContent,Species-Echani-Martial Upbringing,2023-05-30T20:15:24.7322073Z,,,Martial Upbringing,String,Species,String,Echani,String,"You have proficiency in light armor, and gain proficiency with two martial vibroweapons of your choice.",String,,
ExpandedContent,Species-Echani-Size,2023-05-30T20:15:24.7322073Z,,,Size,String,Species,String,Echani,String,"Echani stand between 5 and a half and 6 feet tall and weigh around 150 lbs, with little variation between them. Your size is Medium.",String,,
ExpandedContent,Species-Echani-Speed,2023-05-30T20:15:24.7322073Z,,,Speed,String,Species,String,Echani,String,Your base walking speed is 30 feet.,String,,
ExpandedContent,Species-Echani-Unarmed Combatant,2023-05-30T20:15:24.7322073Z,,,Unarmed Combatant,String,Species,String,Echani,String,Your unarmed strikes deal 1d6 kinetic damage and have the finesse property.,String,,
ExpandedContent,Species-Esh-Kha-Ability Score Increase,2023-05-30T20:15:24.7332064Z,,,Ability Score Increase,String,Species,String,Esh-Kha,String,"Your Strength or Wisdom score increases by 2, and your Constitution score increases by 1.",String,,
