PartitionKey,RowKey,Timestamp,ArmorClassification,ArmorClassification@type,ContentSource,ContentSource@type,ContentType,ContentType@type,Cost,Cost@type,DamageDieModifier,DamageDieModifier@type,DamageDieType,DamageDieType@type,DamageNumberOfDice,DamageNumberOfDice@type,DamageType,DamageType@type,EquipmentCategory,EquipmentCategory@type,ModesJson,ModesJson@type,Name,Name@type,PropertiesJson,PropertiesJson@type,PropertiesMapJson,PropertiesMapJson@type,StealthDisadvantage,StealthDisadvantage@type,WeaponClassification,WeaponClassification@type,Weight,Weight@type,Description,Description@type,AC,AC@type,StrengthRequirement,StrengthRequirement@type
ExpandedContent,Bolt,2023-05-30T20:15:25.5777247Z,Unknown,String,EC,String,ExpandedContent,String,10,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Bolt,String,,String,,String,false,Boolean,Unknown,String,0,String,"Rather than traditional power cells, the bolt-thrower fires specialized projectiles in the form of bolts.",String,,,,
ExpandedContent,"Bolt, Deafening",2023-05-30T20:15:25.5787237Z,Unknown,String,EC,String,ExpandedContent,String,140,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,"Bolt, Deafening",String,,String,,String,false,Boolean,Unknown,String,0,String,"This bolt-thrower ammunition deals 2d6 kinetic damage on a hit. Also on a hit, the creature must make a DC 14 Constitution saving throw, taking 2d4 sonic damage on a failed save.
Additionally, on a failed save, a creature is deafened for 1 minute. At the end of an affected creature’s turn, it can repeat this save, ending the effect on a success.",String,,,,
ExpandedContent,"Bolt, Electrifying",2023-05-30T20:15:25.5787237Z,Unknown,String,EC,String,ExpandedContent,String,170,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,"Bolt, Electrifying",String,,String,,String,false,Boolean,Unknown,String,0,String,"This bolt-thrower ammunition deals 2d6 kinetic damage on a hit. Also on a hit, the creature must make a DC 14 Dexterity saving throw, taking 2d4 lightning damage on a failed save.
Additionally, on a failed save, a creature is shocked for 1 minute. At the end of an affected creature’s turn, it can repeat this save, ending the effect on a success.",String,,,,
ExpandedContent,"Bolt, Panic",2023-05-30T20:15:25.5787237Z,Unknown,String,EC,String,ExpandedContent,String,200,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,"Bolt, Panic",String,,String,,String,false,Boolean,Unknown,String,0,String,"This bolt-thrower ammunition deals 2d6 kinetic damage on a hit. Also on a hit, the creature must make a DC 14 Wisdom saving throw, taking 2d4 psychic damage on a failed save.
Additionally, on a failed save, a creature becomes frightened of you for 1 minute. At the start of an affected creature’s turn, it can repeat this save, ending the effect on a success.",String,,,,
ExpandedContent,Bolt-thrower,2023-05-30T20:15:25.5677303Z,Unknown,String,EC,String,ExpandedContent,String,1825,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Weapon,String,[],String,Bolt-thrower,String,"[""Reload 1"",""silent"",""special (range 90/360)"",""strength 13"",""two-handed""]",String,"{""Reload"":""Reload 1"",""Silent"":""silent"",""Range"":""special (range 90/360)"",""Strength"":""strength 13"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,13.5,String,"Rather than traditional power cells, the bolt-thrower fires specialized projectiles in the form of bolts.",String,,,,
ExpandedContent,Bucket,2023-05-30T20:15:25.5187581Z,Unknown,String,EC,String,ExpandedContent,String,2,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Storage,String,[],String,Bucket,String,,String,,String,false,Boolean,Unknown,String,2,String,A bucket stores 3 gallons of liquid or 1/2 cubic foot of solids.,String,,,,
ExpandedContent,Cesta,2023-05-30T20:15:25.5747267Z,Unknown,String,EC,String,ExpandedContent,String,975,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Cesta,String,"[""Disguised"",""double (1d8) finesse"",""special""]",String,"{""Disguised"":""Disguised"",""Double"":""double (1d8) finesse"",""Special"":""special""}",String,false,Boolean,MartialVibroweapon,String,5.75,String,"This specialized gungan staff can be used to throw grenades or similar objects at long distances. If you are wielding this weapon, as part of the action to throw a grenade, you can instead throw it using a cesta you are holding. The grenade can be thrown at a short distance of 60ft and a long distance of 240ft. When throwing a grenade at long range, creatures within the radius of the grenade’s explosion have advantage on the saving throw. If you lack proficiency in the cesta, you must roll the damage dice twice and take the lesser total.",String,,,,
ExpandedContent,Chained dagger,2023-05-30T20:15:25.5747267Z,Unknown,String,EC,String,ExpandedContent,String,350,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Chained dagger,String,"[""Disarming"",""finesse"",""reach""]",String,"{""Disarming"":""Disarming"",""Finesse"":""finesse"",""Reach"":""reach""}",String,false,Boolean,MartialVibroweapon,String,3.75,String,,,,,,
ExpandedContent,Chained lightdagger,2023-05-30T20:15:25.5717293Z,Unknown,String,EC,String,ExpandedContent,String,800,Int32,0,Int32,4,Int32,1,Int32,Energy,String,Weapon,String,[],String,Chained lightdagger,String,"[""Disarming"",""finesse"",""luminous"",""reach""]",String,"{""Disarming"":""Disarming"",""Finesse"":""finesse"",""Luminous"":""luminous"",""Reach"":""reach""}",String,false,Boolean,MartialLightweapon,String,3.5,String,,,,,,
ExpandedContent,"Charge, fragmentation",2023-05-30T20:15:25.5787237Z,Unknown,String,EC,String,ExpandedContent,String,750,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Charge, fragmentation",String,,String,,String,false,Boolean,Unknown,String,4,String,"A device used to blow holes in larger constructs and structures, a breaching charge creates a devastating explosion focused in a specific direction. Installing a breaching charge takes 1 minute. The charge can be set with a 6-second timer, or detonated remotely using a remote detonator.

When detonated, the breaching charge explodes in a 15-foot cone. Each creature within the cone must make a DC 14 Dexterity saving throw, taking 20d4 kinetic damage on a failed save or half as much on a successful one. If affixed to a creature, that creature has disadvantage on the saving throw. Objects, structures, and other surfaces have disadvantage on the saving throw. If affixed to the object, structure, or surface, it instead automatically fails this saving throw.",String,,,,
ExpandedContent,"Charge, plasma",2023-05-30T20:15:25.5797243Z,Unknown,String,EC,String,ExpandedContent,String,775,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Explosive,String,[],String,"Charge, plasma",String,,String,,String,false,Boolean,Unknown,String,4,String,"A device used to blow holes in larger constructs and structures, a breaching charge creates a devastating explosion focused in a specific direction. Installing a breaching charge takes 1 minute. The charge can be set with a 6-second timer, or detonated remotely using a remote detonator.

When detonated, the breaching charge explodes in a 15-foot cone. Each creature within the cone must make a DC 14 Dexterity saving throw, taking 20d4 energy damage on a failed save or half as much on a successful one. If affixed to a creature, that creature has disadvantage on the saving throw. Objects, structures, and other surfaces have disadvantage on the saving throw. If affixed to the object, structure, or surface, it instead automatically fails this saving throw.",String,,,,
ExpandedContent,Chemical suit,2023-05-30T20:15:25.5797243Z,Unknown,String,EC,String,ExpandedContent,String,3000,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Chemical suit,String,,String,,String,false,Boolean,Unknown,String,15,String,,,,,,
ExpandedContent,Claymoresaber,2023-05-30T20:15:25.5717293Z,Unknown,String,EC,String,ExpandedContent,String,2300,Int32,0,Int32,4,Int32,3,Int32,Energy,String,Weapon,String,[],String,Claymoresaber,String,"[""Dexterity 13"",""luminous"",""two-handed""]",String,"{""Dexterity"":""Dexterity 13"",""Luminous"":""luminous"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialLightweapon,String,3.5,String,,,,,,
ExpandedContent,Compound bow,2023-05-30T20:15:25.5677303Z,Unknown,String,EC,String,ExpandedContent,String,600,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Compound bow,String,"[""Mighty"",""silent"",""special (range 75/300)"",""two-handed""]",String,"{""Mighty"":""Mighty"",""Silent"":""silent"",""Range"":""special (range 75/300)"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,6.5,String,"Rather than traditional power cells, the compound bow fires specialized projectiles in the form of arrows. You can make a ranged weapon attack only if you have ammunition to fire from the weapon. Each time you attack with the weapon, you expend one arrow. 

Drawing the ammunition from a quiver, case, or other container is part of the attack. At the end of the battle, you can recover half your expended ammunition by taking a minute to search the battlefield.",String,,,,
ExpandedContent,Conductive suit,2023-05-30T20:15:25.5797243Z,Unknown,String,EC,String,ExpandedContent,String,3600,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Conductive suit,String,,String,,String,false,Boolean,Unknown,String,12.5,String,,,,,,
ExpandedContent,Crosssaber,2023-05-30T20:15:25.5717293Z,Unknown,String,EC,String,ExpandedContent,String,1650,Int32,0,Int32,4,Int32,2,Int32,Energy,String,Weapon,String,[],String,Crosssaber,String,"[""Dexterity 15"",""double (2d4 energy)"",""heavy"",""luminous"",""reach""]",String,"{""Dexterity"":""Dexterity 15"",""Double"":""double (2d4 energy)"",""Heavy"":""heavy"",""Luminous"":""luminous"",""Reach"":""reach""}",String,false,Boolean,MartialLightweapon,String,5.25,String,,,,,,
ExpandedContent,Dampening suit,2023-05-30T20:15:25.5167602Z,Unknown,String,EC,String,ExpandedContent,String,2500,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Dampening suit,String,,String,,String,false,Boolean,Unknown,String,18,String,,,,,,
ExpandedContent,Disguised blade,2023-05-30T20:15:25.5747267Z,Unknown,String,EC,String,ExpandedContent,String,125,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Disguised blade,String,"[""Disarming"",""disguised"",""finesse"",""light""]",String,"{""Disarming"":""Disarming"",""Disguised"":""disguised"",""Finesse"":""finesse"",""Light"":""light""}",String,false,Boolean,MartialVibroweapon,String,1,String,,,,,,
ExpandedContent,Disruptorshiv,2023-05-30T20:15:25.5747267Z,Unknown,String,EC,String,ExpandedContent,String,425,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Disruptorshiv,String,"[""Disruptive"",""finesse"",""shocking 13""]",String,"{""Disruptive"":""Disruptive"",""Finesse"":""finesse"",""Shocking"":""shocking 13""}",String,false,Boolean,MartialVibroweapon,String,2.5,String,,,,,,
ExpandedContent,Diving suit,2023-05-30T20:15:25.5167602Z,Unknown,String,EC,String,ExpandedContent,String,2000,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Diving suit,String,,String,,String,false,Boolean,Unknown,String,22.5,String,,,,,,
ExpandedContent,Electroprod,2023-05-30T20:15:25.5737269Z,Unknown,String,EC,String,ExpandedContent,String,650,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Electroprod,String,"[""Disruptive"",""shocking 13"",""two-handed""]",String,"{""Disruptive"":""Disruptive"",""Shocking"":""shocking 13"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleVibroweapon,String,6,String,,,,,,
ExpandedContent,Electrovoulge,2023-05-30T20:15:25.5747267Z,Unknown,String,EC,String,ExpandedContent,String,1250,Int32,0,Int32,10,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Electrovoulge,String,"[""Dexterity 13"",""reach"",""shocking 13"",""two-handed""]",String,"{""Dexterity"":""Dexterity 13"",""Reach"":""reach"",""Shocking"":""shocking 13"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialVibroweapon,String,10,String,,,,,,
ExpandedContent,Electrowhip,2023-05-30T20:15:25.5747267Z,Unknown,String,EC,String,ExpandedContent,String,725,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Electrowhip,String,"[""Dexterity 11"",""disruptive"",""reach"",""shocking 13""]",String,"{""Dexterity"":""Dexterity 11"",""Disruptive"":""disruptive"",""Reach"":""reach"",""Shocking"":""shocking 13""}",String,false,Boolean,MartialVibroweapon,String,4.25,String,,,,,,
ExpandedContent,Emergency raft,2023-05-30T20:15:25.5797243Z,Unknown,String,EC,String,ExpandedContent,String,250,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Emergency raft,String,,String,,String,false,Boolean,Unknown,String,10,String,"This raft comes packed in a 2-foot-long tube. When activated, the raft quickly deploys, expanding to full size in six seconds. The raft is 6 feet long and 3 feet wide, and can hold up to four Medium creatures not exceeding 800 lb. It comes with two collapsible oars with which to row. The raft can be collapsed and restored over the course of 1 minute.",String,,,,
ExpandedContent,Emergency rations (one day's),2023-05-30T20:15:25.5797243Z,Unknown,String,EC,String,ExpandedContent,String,25,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Emergency rations (one day's),String,,String,,String,false,Boolean,Unknown,String,0,String,,,,,,
ExpandedContent,Energy bow,2023-05-30T20:15:25.5637328Z,Unknown,String,EC,String,ExpandedContent,String,475,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Energy bow,String,"[""Power cell (range 80/320)"",""mighty"",""reload 4"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 80/320)"",""Mighty"":""mighty"",""Reload"":""reload 4"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleBlaster,String,4.5,String,,,,,,
ExpandedContent,Energy slingshot,2023-05-30T20:15:25.564732Z,Unknown,String,EC,String,ExpandedContent,String,425,Int32,0,Int32,4,Int32,1,Int32,Energy,String,Weapon,String,[],String,Energy slingshot,String,"[""Power cell (range 20/80)"",""disruptive"",""fixed"",""mighty"",""reload 20"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 20/80)"",""Disruptive"":""disruptive"",""Fixed"":""fixed"",""Mighty"":""mighty"",""Reload"":""reload 20"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleBlaster,String,4,String,,,,,,
ExpandedContent,Fire extinguisher,2023-05-30T20:15:25.5197581Z,Unknown,String,EC,String,ExpandedContent,String,170,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Utility,String,[],String,Fire extinguisher,String,,String,,String,false,Boolean,Unknown,String,6,String,"As an action, you can expend a use of the extinguisher to create a 15 foot cone of misty air which lasts for 6 seconds, snuffing out any unenhanced fires within range. Additionally, each creature within range must make a DC 14 Constitution saving throw. On a failed save, a creature is blinded until the start of their next turn. On a successful save, a creature becomes immune to this effect. An extinguisher can be used 5 times before it must be replenished at its original cost.",String,,,,
ExpandedContent,Flame-proof suit,2023-05-30T20:15:25.5167602Z,Unknown,String,EC,String,ExpandedContent,String,2250,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Flame-proof suit,String,,String,,String,false,Boolean,Unknown,String,20,String,,,,,,
ExpandedContent,Flask,2023-05-30T20:15:25.5187581Z,Unknown,String,EC,String,ExpandedContent,String,10,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Storage,String,[],String,Flask,String,,String,,String,false,Boolean,Unknown,String,1,String,A flask stores 1 pint of liquid.,String,,,,
ExpandedContent,Gravity generator,2023-05-30T20:15:25.5197581Z,Unknown,String,EC,String,ExpandedContent,String,500,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Utility,String,[],String,Gravity generator,String,,String,,String,false,Boolean,Unknown,String,3,String,"Gravity generators are special devices typically worn on belts that function as a portable, personal artificial gravity source. Activating or deactivating the belt requires a bonus action and, while active, you are able to move as if in a standard gravitational pull. The generator lasts for 10 minutes and can be recharged by a power source or replacing the power cell.",String,,,,
ExpandedContent,Hazard suit,2023-05-30T20:15:25.5177592Z,Unknown,String,EC,String,ExpandedContent,String,1875,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Hazard suit,String,,String,,String,false,Boolean,Unknown,String,24,String,,,,,,
ExpandedContent,Hooked vibroblade,2023-05-30T20:15:25.5757257Z,Unknown,String,EC,String,ExpandedContent,String,225,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Hooked vibroblade,String,"[""Disarming"",""finesse""]",String,"{""Disarming"":""Disarming"",""Finesse"":""finesse""}",String,false,Boolean,MartialVibroweapon,String,3.75,String,,,,,,
ExpandedContent,Hovercart,2023-05-30T20:15:25.5187581Z,Unknown,String,EC,String,ExpandedContent,String,2000,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Storage,String,[],String,Hovercart,String,,String,,String,false,Boolean,Unknown,String,150,String,"This repulsorcraft is designed to efficiently move large amounts of goods. It has a speed of 30 feet and can store 2,000 lb., not exceeding 120 cubic feet.",String,,,,
ExpandedContent,IWS_ExoticBlaster,2023-05-30T20:15:25.5767259Z,Unknown,String,EC,String,ExpandedContent,String,3625,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Weapon,String,[],String,IWS,String,"[""Modal (blaster rifle, grenade launcher, and sniper rifle)""]",String,"{""Modal"":""Modal (blaster rifle, grenade launcher, and sniper rifle)""}",String,false,Boolean,ExoticBlaster,String,23,String,,,,,,
ExpandedContent,Jagged vibroblade,2023-05-30T20:15:25.5757257Z,Unknown,String,EC,String,ExpandedContent,String,650,Int32,0,Int32,4,Int32,2,Int32,Kinetic,String,Weapon,String,[],String,Jagged vibroblade,String,"[""Dexterity 13"",""keen 1"",""versatile (1d12)""]",String,"{""Dexterity"":""Dexterity 13"",""Keen"":""keen 1"",""Versatile"":""versatile (1d12)""}",String,false,Boolean,MartialVibroweapon,String,7,String,,,,,,
ExpandedContent,Jug,2023-05-30T20:15:25.5187581Z,Unknown,String,EC,String,ExpandedContent,String,5,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Storage,String,[],String,Jug,String,,String,,String,false,Boolean,Unknown,String,3,String,A jug stores 1 gallon of liquid.,String,,,,
ExpandedContent,Lightbaton,2023-05-30T20:15:25.5707286Z,Unknown,String,EC,String,ExpandedContent,String,400,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightbaton,String,"[""Hidden"",""light"",""luminous""]",String,"{""Hidden"":""Hidden"",""Light"":""light"",""Luminous"":""luminous""}",String,false,Boolean,SimpleLightweapon,String,1.25,String,,,,,,
ExpandedContent,Lightcutlass,2023-05-30T20:15:25.5707286Z,Unknown,String,EC,String,ExpandedContent,String,725,Int32,0,Int32,4,Int32,2,Int32,Energy,String,Weapon,String,[],String,Lightcutlass,String,"[""Dexterity 11"",""hidden"",""luminous""]",String,"{""Dexterity"":""Dexterity 11"",""Hidden"":""hidden"",""Luminous"":""luminous""}",String,false,Boolean,SimpleLightweapon,String,1.5,String,,,,,,
ExpandedContent,Lightfist,2023-05-30T20:15:25.572728Z,Unknown,String,EC,String,ExpandedContent,String,650,Int32,0,Int32,4,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightfist,String,"[""Disguised"",""disruptive"",""fixed"",""light"",""luminous""]",String,"{""Disguised"":""Disguised"",""Disruptive"":""disruptive"",""Fixed"":""fixed"",""Light"":""light"",""Luminous"":""luminous""}",String,false,Boolean,MartialLightweapon,String,1.5,String,,,,,,
ExpandedContent,Lightning cannon,2023-05-30T20:15:25.5677303Z,Unknown,String,EC,String,ExpandedContent,String,4400,Int32,0,Int32,6,Int32,1,Int32,Lightning,String,Weapon,String,[],String,Lightning cannon,String,"[""Power cell (range 90/360)"",""auto"",""penetrating 2"",""reload 4"",""strength 15"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 90/360)"",""Auto"":""auto"",""Penetrating"":""penetrating 2"",""Reload"":""reload 4"",""Strength"":""strength 15"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,16,String,"Whenever you deal damage with this weapon and roll the maximum on the weapon damage die, the creature hit becomes shocked until the end of its next turn.",String,,,,
ExpandedContent,Lightning carbine,2023-05-30T20:15:25.564732Z,Unknown,String,EC,String,ExpandedContent,String,1150,Int32,0,Int32,6,Int32,1,Int32,Lightning,String,Weapon,String,[],String,Lightning carbine,String,"[""Power cell (range 60/240)"",""penetrating 6"",""reload 12"",""strength 11"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 60/240)"",""Penetrating"":""penetrating 6"",""Reload"":""reload 12"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleBlaster,String,7,String,,,,,,
ExpandedContent,Lightning pistol,2023-05-30T20:15:25.564732Z,Unknown,String,EC,String,ExpandedContent,String,550,Int32,0,Int32,4,Int32,1,Int32,Lightning,String,Weapon,String,[],String,Lightning pistol,String,"[""Power cell (range 30/120)"",""penetrating 8"",""reload 16""]",String,"{""Power Cell"":""Power cell (range 30/120)"",""Penetrating"":""penetrating 8"",""Reload"":""reload 16""}",String,false,Boolean,SimpleBlaster,String,2,String,,,,,,
ExpandedContent,Lightning rifle,2023-05-30T20:15:25.5677303Z,Unknown,String,EC,String,ExpandedContent,String,2125,Int32,0,Int32,6,Int32,1,Int32,Lightning,String,Weapon,String,[],String,Lightning rifle,String,"[""Power cell (range 60/240)"",""penetrating 2"",""reload 8"",""strength 11"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 60/240)"",""Penetrating"":""penetrating 2"",""Reload"":""reload 8"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,8.5,String,"Whenever you deal damage with this weapon and roll the maximum on the weapon damage die, the creature hit becomes shocked until the end of its next turn.",String,,,,
ExpandedContent,Lightring,2023-05-30T20:15:25.572728Z,Unknown,String,EC,String,ExpandedContent,String,575,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightring,String,"[""Finesse"",""hidden"",""luminous"",""returning"",""thrown (range 25/75)""]",String,"{""Finesse"":""Finesse"",""Hidden"":""hidden"",""Luminous"":""luminous"",""Returning"":""returning"",""Range"":""thrown (range 25/75)""}",String,false,Boolean,MartialLightweapon,String,2,String,,,,,,
ExpandedContent,Lightsaber pike,2023-05-30T20:15:25.572728Z,Unknown,String,EC,String,ExpandedContent,String,1175,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Lightsaber pike,String,"[""Dexterity 11"",""double (1d8 energy)"",""luminous"",""reach""]",String,"{""Dexterity"":""Dexterity 11"",""Double"":""double (1d8 energy)"",""Luminous"":""luminous"",""Reach"":""reach""}",String,false,Boolean,MartialLightweapon,String,4.25,String,,,,,,
ExpandedContent,Mancatcher,2023-05-30T20:15:25.5737269Z,Unknown,String,EC,String,ExpandedContent,String,800,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Mancatcher,String,"[""Reach"",""special"",""two-handed""]",String,"{""Reach"":""Reach"",""Special"":""special"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleVibroweapon,String,7,String,"When you would make a Strength (Athletics) check to attempt to grapple a creature while wielding a weapon with the grappling property, you can instead make a melee weapon attack with it. If the attack hits, the creature becomes grappled by you, and it takes damage equal to your Strength modifier of the same type as the weapon’s damage.",String,,,,
ExpandedContent,Marksman blaster,2023-05-30T20:15:25.5677303Z,Unknown,String,EC,String,ExpandedContent,String,1100,Int32,0,Int32,10,Int32,1,Int32,Energy,String,Weapon,String,[],String,Marksman blaster,String,"[""Power cell (range 125/500)"",""reload 8"",""strength 13"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 125/500)"",""Reload"":""reload 8"",""Strength"":""strength 13"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,12,String,,,,,,
ExpandedContent,Mind-shielding suit,2023-05-30T20:15:25.5177592Z,Unknown,String,EC,String,ExpandedContent,String,4500,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Mind-shielding suit,String,,String,,String,false,Boolean,Unknown,String,10,String,,,,,,
ExpandedContent,Mortar launcher,2023-05-30T20:15:25.5677303Z,Unknown,String,EC,String,ExpandedContent,String,3500,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Weapon,String,[],String,Mortar launcher,String,"[""Special (range 150/600)"",""reload 1"",""two-handed""]",String,"{""Range"":""Special (range 150/600)"",""Reload"":""reload 1"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,25,String,"Rather than traditional power cells, the mortar launcher fires grenades. If you lack proficiency in the mortar launcher, you must roll the damage dice twice and take the lesser total. A mortar launcher cannot fire on targets within its short range and when firing a grenade at long range, creatures within the radius of the grenade’s explosion do not have advantage on the saving throw. Additionally, when you launch a mortar at a target, you can treat the Weapon's point of origin as being 200ft in the air for the purposes of determining line of sight and cover.

The mortar launcher requires the use of a tripod, which is included in the price. Over the course of 1 minute, you can deploy or collapse the mortar launcher on the tripod. While deployed, your speed is reduced to 0.",String,,,,
ExpandedContent,Needler,2023-05-30T20:15:25.564732Z,Unknown,String,EC,String,ExpandedContent,String,475,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Needler,String,"[""Slug cartridge (range 30/160)"",""piercing 1"",""reload 12"",""silent"",""special""]",String,"{""Range"":""Slug cartridge (range 30/160)"",""Piercing"":""piercing 1"",""Reload"":""reload 12"",""Silent"":""silent"",""Special"":""special""}",String,false,Boolean,SimpleBlaster,String,3,String,"The needler includes a specialized compartment for poison. One dose of poison, when installed in this compartment, retains its potency for 1 hour before drying. One dose of poison is effective for the next 10 shots fired by the weapon.",String,,,,
ExpandedContent,Neuronic whip_ExoticVibroweapon,2023-05-30T20:15:25.5777247Z,Unknown,String,EC,String,ExpandedContent,String,725,Int32,0,Int32,4,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Neuronic whip,String,"[""Reach"",""shocking 15"",""specialized (shocking)""]",String,"{""Reach"":""Reach"",""Shocking"":""shocking 15"",""Special"":""specialized (shocking)""}",String,false,Boolean,ExoticVibroweapon,String,0,String,,,,,,
ExpandedContent,Nightstinger rifle,2023-05-30T20:15:25.5677303Z,Unknown,String,EC,String,ExpandedContent,String,1075,Int32,0,Int32,10,Int32,1,Int32,Energy,String,Weapon,String,[],String,Nightstinger rifle,String,"[""Power cell (range 125/500)"",""reload 2"",""silent"",""strength 11"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 125/500)"",""Reload"":""reload 2"",""Silent"":""silent"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,11,String,,,,,,
ExpandedContent,Oyxgen tank,2023-05-30T20:15:25.5177592Z,Unknown,String,EC,String,ExpandedContent,String,100,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,LifeSupport,String,[],String,Oyxgen tank,String,,String,,String,false,Boolean,Unknown,String,20,String,,,,,,
ExpandedContent,Phase knife,2023-05-30T20:15:25.572728Z,Unknown,String,EC,String,ExpandedContent,String,1025,Int32,0,Int32,4,Int32,1,Int32,Energy,String,Weapon,String,[],String,Phase knife,String,"[""Dexterity 11"",""disguised"",""hidden"",""keen 1"",""light"",""luminous"",""vicious 1""]",String,"{""Dexterity"":""Dexterity 11"",""Disguised"":""disguised"",""Hidden"":""hidden"",""Keen"":""keen 1"",""Light"":""light"",""Luminous"":""luminous"",""Vicious"":""vicious 1""}",String,false,Boolean,MartialLightweapon,String,1.75,String,,,,,,
ExpandedContent,Pot,2023-05-30T20:15:25.5187581Z,Unknown,String,EC,String,ExpandedContent,String,15,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Storage,String,[],String,Pot,String,,String,,String,false,Boolean,Unknown,String,10,String,A pot stores 1 gallon of liquid.,String,,,,
ExpandedContent,Propulsion pack,2023-05-30T20:15:25.5197581Z,Unknown,String,EC,String,ExpandedContent,String,400,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,WeaponOrArmorAccessory,String,[],String,Propulsion pack,String,,String,,String,false,Boolean,Unknown,String,20,String,"Propulsion packs enhance underwater movement. Activating or deactivating the propulsion pack requires a bonus action and, while active, you have a swimming speed of 30 feet. The propulsion pack lasts for 1 minute per power cell (to a maximum of 10 minutes) and can be recharged by a power source or replacing the power cells.",String,,,,
