PartitionKey,RowKey,Timestamp,AdventuringGearType,AdventuringGearType@type,ConsumableType,ConsumableType@type,ContentSource,ContentSource@type,ContentType,ContentType@type,CyberneticAugmentationType,CyberneticAugmentationType@type,DroidCustomizationType,DroidCustomizationType@type,EnhancedArmorType,EnhancedArmorType@type,EnhancedShieldType,EnhancedShieldType@type,EnhancedWeaponType,EnhancedWeaponType@type,FocusType,FocusType@type,HasPrerequisite,HasPrerequisite@type,ItemModificationType,ItemModificationType@type,Name,Name@type,RarityOptionsJson,RarityOptionsJson@type,RarityText,RarityText@type,RequiresAttunement,RequiresAttunement@type,Subtype,Subtype@type,Text,Text@type,Type,Type@type,ValuableType,ValuableType@type,Prerequisite,Prerequisite@type
Core,Will Protocol Mk I,2023-05-30T20:15:16.17009Z,None,String,None,String,WH,String,Core,String,None,String,Protocol,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Will Protocol Mk I,String,"[""Premium""]",String,premium,String,true,Boolean,protocol,String,"_**Requires attunement**_
When you are subjected to an effect that allows you to make a Charisma saving throw to take only half damage, you instead take no damage if you succeed on a saving throw, and only half damage if you fail.",String,DroidCustomization,String,None,String,,
Core,Will Protocol Mk II,2023-05-30T20:15:16.1710902Z,None,String,None,String,WH,String,Core,String,None,String,Protocol,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Will Protocol Mk II,String,"[""Advanced""]",String,advanced,String,true,Boolean,protocol,String,"_**Requires attunement**_
When you are subjected to an effect that allows you to make a Wisdom saving throw to take only half damage, you instead take no damage if you succeed on a saving throw, and only half damage if you fail.",String,DroidCustomization,String,None,String,,
Core,Will Protocol Mk III,2023-05-30T20:15:16.1710902Z,None,String,None,String,WH,String,Core,String,None,String,Protocol,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Will Protocol Mk III,String,"[""Artifact""]",String,artifact,String,true,Boolean,protocol,String,"_**Requires attunement**_
When you are subjected to an effect that allows you to make a Wisdom or Charisma saving throw to take only half damage, you instead take no damage if you succeed on a saving throw, and only half damage if you fail.",String,DroidCustomization,String,None,String,,
Core,Wisdom Augment (Basic),2023-05-30T20:15:16.1820831Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Wisdom Augment (Basic),String,"[""Standard""]",String,standard,String,false,Boolean,augment,String,Your Wisdom score increases by 1. One ability score other than Wisdom (chosen by the GM) decreases by 1.,String,ItemModification,String,None,String,,
Core,Wisdom Augment (Champion),2023-05-30T20:15:16.1820831Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Wisdom Augment (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,augment,String,"Your Wisdom score increases by 2, and your maximum for this score increases by 2.",String,ItemModification,String,None,String,,
Core,Wisdom Augment (Exceptional),2023-05-30T20:15:16.1820831Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Wisdom Augment (Exceptional),String,"[""Legendary""]",String,legendary,String,false,Boolean,augment,String,"Your Wisdom score increases by 2, and your maximum for this score increases by 1.",String,ItemModification,String,None,String,,
Core,Wisdom Augment (Fine),2023-05-30T20:15:16.1830822Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Wisdom Augment (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,augment,String,Your Wisdom score increases by 1.,String,ItemModification,String,None,String,,
Core,Wisdom Augment (Improved),2023-05-30T20:15:16.1830822Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Wisdom Augment (Improved),String,"[""Prototype""]",String,prototype,String,false,Boolean,augment,String,"Your Wisdom score increases by 1, and your maximum for this score increases by 1. One ability score other than Wisdom (chosen by the GM) decreases by 1.",String,ItemModification,String,None,String,,
Core,Wisdom Augment (Superior),2023-05-30T20:15:16.1830822Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Wisdom Augment (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,augment,String,"Your Wisdom score increases by 1, and your maximum for this score increases by 1.",String,ItemModification,String,None,String,,
Core,Wisdom Enhancement (Basic),2023-05-30T20:15:16.1630932Z,None,String,None,String,WH,String,Core,String,Enhancement,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Wisdom Enhancement (Basic),String,"[""Standard""]",String,standard,String,false,Boolean,enhancement,String,"Your Wisdom score increases by 1, to a maximum of 20.

**Side Effect:** One ability score other than Wisdom (chosen by the GM) decreases by 1.",String,CyberneticAugmentation,String,None,String, Wisdom 11,String
Core,Wisdom Stim (Basic),2023-05-30T20:15:15.4145206Z,None,String,Stimpacs,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Stim (Basic),String,"[""Standard""]",String,standard,String,false,Boolean,stimpac,String,"As an action, you can administer this stimpac to a creature within 5 feet. When you administer this stimpac, the target's Wisdom score increases by 2, to a maximum of 20. This effect lasts for 1 hour. A creature can benefit from only one stimpac at a time. ",String,Consumable,String,None,String,,
Core,Wisdom Stim (Champion),2023-05-30T20:15:15.4145206Z,None,String,Stimpacs,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Stim (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,stimpac,String,"As an action, you can administer this stimpac to a creature within 5 feet. When you administer this stimpac, the target's Wisdom score increases by 10, and its maximum for this score increases by 10. This effect lasts for 1 hour. A creature can benefit from only one stimpac at a time. ",String,Consumable,String,None,String,,
Core,Wisdom Stim (Exceptional),2023-05-30T20:15:15.4145206Z,None,String,Stimpacs,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Stim (Exceptional),String,"[""Legendary""]",String,legendary,String,false,Boolean,stimpac,String,"As an action, you can administer this stimpac to a creature within 5 feet. When you administer this stimpac, the target's Wisdom score increases by 8, and its maximum for this score increases by 8. This effect lasts for 1 hour. A creature can benefit from only one stimpac at a time. ",String,Consumable,String,None,String,,
Core,Wisdom Stim (Fine),2023-05-30T20:15:15.4145206Z,None,String,Stimpacs,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Stim (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,stimpac,String,"As an action, you can administer this stimpac to a creature within 5 feet. When you administer this stimpac, the target's Wisdom score increases by 2, and its maximum for this score increases by 2. This effect lasts for 1 hour. A creature can benefit from only one stimpac at a time. ",String,Consumable,String,None,String,,
Core,Wisdom Stim (Improved),2023-05-30T20:15:15.4145206Z,None,String,Stimpacs,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Stim (Improved),String,"[""Prototype""]",String,prototype,String,false,Boolean,stimpac,String,"As an action, you can administer this stimpac to a creature within 5 feet. When you administer this stimpac, the target's Wisdom score increases by 4, and its maximum for this score increases by 4. This effect lasts for 1 hour. A creature can benefit from only one stimpac at a time. ",String,Consumable,String,None,String,,
Core,Wisdom Stim (Superior),2023-05-30T20:15:15.4155204Z,None,String,Stimpacs,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Stim (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,stimpac,String,"As an action, you can administer this stimpac to a creature within 5 feet. When you administer this stimpac, the target's Wisdom score increases by 6, and its maximum for this score increases by 6. This effect lasts for 1 hour. A creature can benefit from only one stimpac at a time. ",String,Consumable,String,None,String,,
Core,Wisdom Weave (Champion),2023-05-30T20:15:16.1590955Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Weave (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,clothing,String,"Your level of proficiency in Wisdom saving throws increases by three steps (to expertise, from trained to mastery, from proficient to high mastery, or from expertise to grand mastery).",String,ItemModification,String,None,String,,
Core,Wisdom Weave (Fine),2023-05-30T20:15:16.1590955Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Weave (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,clothing,String,"Your level of proficiency in Wisdom saving throws increases by one step (to trained, from trained to proficient, from proficient to expertise, from expertise to mastery, from mastery to high mastery, or from high mastery to grand mastery).",String,ItemModification,String,None,String,,
Core,Wisdom Weave (Superior),2023-05-30T20:15:16.1590955Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Wisdom Weave (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,clothing,String,"Your level of proficiency in Wisdom saving throws increases by two steps (to proficient, from trained to expertise, from proficient to mastery, from expertise to high mastery, or from mastery to grand mastery).",String,ItemModification,String,None,String,,
Core,Wise Sage Package,2023-05-30T20:15:16.1630932Z,None,String,None,String,WH,String,Core,String,Enhancement,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Wise Sage Package,String,"[""Legendary""]",String,legendary,String,false,Boolean,enhancement,String,"Your Wisdom score increases by 1, and your maximum for this score increases by 1. Additionally, you have advantage on Wisdom saving throws.

**Side Effect:** One ability score other than Wisdom (chosen by the GM) decreases by 1.

_This implant drastically increases your aural awareness._ ",String,CyberneticAugmentation,String,None,String, Wisdom 15,String
Core,Withercasting Channel (Dueling),2023-05-30T20:15:16.2050705Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Channel (Dueling),String,"[""Prototype""]",String,prototype,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +2 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Channel (Fighting),2023-05-30T20:15:16.2050705Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Channel (Fighting),String,"[""Premium""]",String,premium,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Channel (Mastery),2023-05-30T20:15:16.2050705Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Channel (Mastery),String,"[""Advanced""]",String,advanced,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +3 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Channel (Training),2023-05-30T20:15:16.2050705Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Channel (Training),String,"[""Standard""]",String,standard,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the force save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Core (Dueling),2023-05-30T20:15:16.7447621Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Core (Dueling),String,"[""Prototype""]",String,prototype,String,false,Boolean,blaster,String,"While using this item as your focus, you gain a +2 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Core (Fighting),2023-05-30T20:15:16.7447621Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Core (Fighting),String,"[""Premium""]",String,premium,String,false,Boolean,blaster,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Core (Mastery),2023-05-30T20:15:16.7447621Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Core (Mastery),String,"[""Advanced""]",String,advanced,String,false,Boolean,blaster,String,"While using this item as your focus, you gain a +3 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Core (Training),2023-05-30T20:15:16.7447621Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Core (Training),String,"[""Standard""]",String,standard,String,false,Boolean,blaster,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the tech save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Crystal (Dueling),2023-05-30T20:15:16.1441043Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Crystal (Dueling),String,"[""Prototype""]",String,prototype,String,false,Boolean,lightweapon,String,"While using this item as your focus, you gain a +2 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Crystal (Fighting),2023-05-30T20:15:16.1441043Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Crystal (Fighting),String,"[""Premium""]",String,premium,String,false,Boolean,lightweapon,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Crystal (Mastery),2023-05-30T20:15:16.1451035Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Crystal (Mastery),String,"[""Advanced""]",String,advanced,String,false,Boolean,lightweapon,String,"While using this item as your focus, you gain a +3 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Crystal (Training),2023-05-30T20:15:16.1451035Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Crystal (Training),String,"[""Standard""]",String,standard,String,false,Boolean,lightweapon,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the force save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Guard (Adept),2023-05-30T20:15:16.2030711Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Guard (Adept),String,"[""Advanced""]",String,advanced,String,false,Boolean,vibroweapon,String,"While using this item as your focus, you gain a +3 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Guard (Apprentice),2023-05-30T20:15:16.2030711Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Guard (Apprentice),String,"[""Premium""]",String,premium,String,false,Boolean,vibroweapon,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Guard (Journeyman),2023-05-30T20:15:16.2040698Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Guard (Journeyman),String,"[""Prototype""]",String,prototype,String,false,Boolean,vibroweapon,String,"While using this item as your focus, you gain a +2 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Guard (Novice),2023-05-30T20:15:16.2040698Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Guard (Novice),String,"[""Standard""]",String,standard,String,false,Boolean,vibroweapon,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the force save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Inlay (Adept),2023-05-30T20:15:16.1590955Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Inlay (Adept),String,"[""Advanced""]",String,advanced,String,false,Boolean,clothing,String,"While using this item as your focus, you gain a +3 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Inlay (Apprentice),2023-05-30T20:15:16.1600957Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Inlay (Apprentice),String,"[""Premium""]",String,premium,String,false,Boolean,clothing,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Inlay (Journeyman),2023-05-30T20:15:16.1600957Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Inlay (Journeyman),String,"[""Prototype""]",String,prototype,String,false,Boolean,clothing,String,"While using this item as your focus, you gain a +2 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Inlay (Novice),2023-05-30T20:15:16.1600957Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Inlay (Novice),String,"[""Standard""]",String,standard,String,false,Boolean,clothing,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the force save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Oscillator Mk I,2023-05-30T20:15:16.2040698Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Oscillator Mk I,String,"[""Standard""]",String,standard,String,false,Boolean,vibroweapon,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the tech save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Oscillator Mk II,2023-05-30T20:15:16.2040698Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Oscillator Mk II,String,"[""Premium""]",String,premium,String,false,Boolean,vibroweapon,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Oscillator Mk III,2023-05-30T20:15:16.2040698Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Oscillator Mk III,String,"[""Prototype""]",String,prototype,String,false,Boolean,vibroweapon,String,"While using this item as your focus, you gain a +2 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Oscillator Mk IV,2023-05-30T20:15:16.2040698Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Oscillator Mk IV,String,"[""Advanced""]",String,advanced,String,false,Boolean,vibroweapon,String,"While using this item as your focus, you gain a +3 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Overlay (Adept),2023-05-30T20:15:16.17009Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Overlay (Adept),String,"[""Advanced""]",String,advanced,String,false,Boolean,armor,String,"While using this item as your focus, you gain a +3 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Overlay (Apprentice),2023-05-30T20:15:16.17009Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Overlay (Apprentice),String,"[""Premium""]",String,premium,String,false,Boolean,armor,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Overlay (Journeyman),2023-05-30T20:15:16.1710902Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Overlay (Journeyman),String,"[""Prototype""]",String,prototype,String,false,Boolean,armor,String,"While using this item as your focus, you gain a +2 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Overlay (Novice),2023-05-30T20:15:16.1710902Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Overlay (Novice),String,"[""Standard""]",String,standard,String,false,Boolean,armor,String,"While using this item as your focus, you gain a +1 bonus to the force save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the force save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Processor (Dueling),2023-05-30T20:15:16.137108Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Processor (Dueling),String,"[""Prototype""]",String,prototype,String,false,Boolean,wristpad,String,"While using this item as your focus, you gain a +2 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Processor (Fighting),2023-05-30T20:15:16.137108Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Processor (Fighting),String,"[""Premium""]",String,premium,String,false,Boolean,wristpad,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Processor (Mastery),2023-05-30T20:15:16.137108Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Processor (Mastery),String,"[""Advanced""]",String,advanced,String,false,Boolean,wristpad,String,"While using this item as your focus, you gain a +3 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Processor (Training),2023-05-30T20:15:16.137108Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Processor (Training),String,"[""Standard""]",String,standard,String,false,Boolean,wristpad,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the tech save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Stitching Mk I,2023-05-30T20:15:16.1600957Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Stitching Mk I,String,"[""Standard""]",String,standard,String,false,Boolean,clothing,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the tech save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Stitching Mk II,2023-05-30T20:15:16.1600957Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Stitching Mk II,String,"[""Premium""]",String,premium,String,false,Boolean,clothing,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Stitching Mk III,2023-05-30T20:15:16.1610957Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Stitching Mk III,String,"[""Prototype""]",String,prototype,String,false,Boolean,clothing,String,"While using this item as your focus, you gain a +2 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Stitching Mk IV,2023-05-30T20:15:16.1610957Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Stitching Mk IV,String,"[""Advanced""]",String,advanced,String,false,Boolean,clothing,String,"While using this item as your focus, you gain a +3 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Underlay Mk I,2023-05-30T20:15:16.1710902Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Underlay Mk I,String,"[""Standard""]",String,standard,String,false,Boolean,armor,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw and a -1 penalty to the tech save DC of powers that require a Strength or Constitution saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Underlay Mk II,2023-05-30T20:15:16.1710902Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Underlay Mk II,String,"[""Premium""]",String,premium,String,false,Boolean,armor,String,"While using this item as your focus, you gain a +1 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Underlay Mk III,2023-05-30T20:15:16.1710902Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Underlay Mk III,String,"[""Prototype""]",String,prototype,String,false,Boolean,armor,String,"While using this item as your focus, you gain a +2 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withercasting Underlay Mk IV,2023-05-30T20:15:16.1720884Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withercasting Underlay Mk IV,String,"[""Advanced""]",String,advanced,String,false,Boolean,armor,String,"While using this item as your focus, you gain a +3 bonus to the tech save DC of powers that require a Wisdom or Charisma saving throw.",String,ItemModification,String,None,String,,
Core,Withering Channel (Ascendancy),2023-05-30T20:15:16.2050705Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withering Channel (Ascendancy),String,"[""Artifact""]",String,artifact,String,false,Boolean,focus generator,String,"This item gains the withering 3 property. If it already has the withering property, its withering number increases to 3.	",String,ItemModification,String,None,String,,
Core,Withering Channel (Fighting),2023-05-30T20:15:16.2050705Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withering Channel (Fighting),String,"[""Premium""]",String,premium,String,false,Boolean,focus generator,String,"This item gains the withering 1 property. If it already has the withering property, its withering number increases by 1, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Withering Channel (Mastery),2023-05-30T20:15:16.2050705Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withering Channel (Mastery),String,"[""Advanced""]",String,advanced,String,false,Boolean,focus generator,String,"This item gains the withering 2 property. If it already has the withering property, its withering number increases by 2, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Withering Processor (Ascendancy),2023-05-30T20:15:16.137108Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Withering Processor (Ascendancy),String,"[""Artifact""]",String,artifact,String,false,Boolean,wristpad,String,"This item gains the withering 3 property. If it already has the withering property, its withering number increases to 3.	",String,ItemModification,String,None,String,,
